# Every line that begins with # is a comment
# File name format: graph_n_m.txt, where n: number of vertices and m: number of edges
# Landscape consists of 10 "squares" by 10 "squares" (like a chessboard), indexed from 0 through 9
# Each "square" is 100x100.
# Vertices: Index, SquareX, SquareY
Vertices
216,271,429
216,274,109
216,280,933
216,288,663
216,289,1136
216,290,968
216,291,811
216,292,971
216,297,799
216,298,471
216,305,696
216,306,1259
216,314,954
216,318,861
216,320,675
216,322,957
216,325,980
216,328,531
216,329,615
216,330,536
216,331,305
216,334,905
216,335,260
216,337,832
216,343,1013
216,344,368
216,349,1030
216,351,175
216,352,336
216,356,448
216,370,473
216,375,727
216,377,534
216,382,747
216,384,800
216,387,219
216,388,689
216,394,1658
216,396,398
216,398,441
216,401,515
216,402,338
216,408,1448
216,412,1377
216,422,683
216,425,650
216,426,1124
216,428,765
216,430,670
216,435,480
216,441,1008
216,442,1498
216,443,515
216,444,520
216,448,822
216,455,449
216,457,438
216,458,230
216,461,545
216,462,285
216,464,570
216,465,740
216,467,404
216,471,160
216,476,364
216,477,869
216,479,636
216,480,776
216,482,625
216,490,645
216,495,903
216,498,99
216,502,594
216,503,1304
216,505,929
216,506,767
216,513,263
216,514,1321
216,518,290
216,526,368
216,527,812
216,528,1123
216,530,79
216,531,859
216,535,388
216,538,339
216,541,932
216,544,416
216,546,735
216,552,43
216,554,966
216,560,575
216,561,514
216,570,895
216,573,591
216,578,1029
216,587,580
216,590,667
216,596,564
216,597,327
216,607,218
216,612,721
216,619,818
216,629,1055
216,630,313
216,632,777
216,640,919
216,642,955
216,647,342
216,651,1293
216,652,813
216,654,1691
216,657,853
216,659,1222
216,660,669
216,666,833
216,668,512
216,670,1280
216,674,318
216,675,644
216,677,1628
216,684,1361
216,685,492
216,686,959
216,688,760
216,701,502
216,703,536
216,706,537
216,707,433
216,710,519
216,712,1123
216,715,703
216,720,801
216,724,986
216,725,768
216,727,781
216,729,533
216,730,917
216,731,739
216,732,239
216,733,849
216,735,881
216,738,744
216,747,1576
216,749,93
216,753,805
216,754,859
216,755,567
216,759,278
216,760,928
216,765,624
216,771,567
216,772,579
216,785,244
216,786,684
216,797,1248
216,800,656
216,805,1358
216,807,868
216,808,1015
216,816,801
216,821,682
216,822,835
216,824,1061
216,825,331
216,827,642
216,828,354
216,832,277
216,834,570
216,851,316
216,853,547
216,857,651
216,858,1056
216,863,434
216,868,734
216,869,1298
216,870,526
216,872,645
216,873,359
216,874,717
216,875,789
216,880,343
216,886,761
216,888,754
216,896,632
216,898,372
216,904,1010
216,909,905
216,910,812
216,914,1079
216,915,1181
216,920,740
216,921,323
216,922,180
216,927,948
216,930,760
216,932,441
216,935,780
216,936,125
216,941,638
216,950,1555
216,951,314
216,952,751
216,955,144
216,957,1065
216,958,806
216,959,614
216,960,966
216,963,543
216,968,840
216,969,800
216,970,884
216,974,796
216,975,1181
216,981,730
216,983,777
217,218,577
217,220,546
217,223,937
217,228,62
217,232,696
217,246,456
217,249,205
217,251,313
217,254,401
217,255,429
217,260,602
217,262,984
217,263,462
217,266,433
217,270,788
217,272,695
217,274,681
217,277,370
217,285,272
217,290,592
217,291,571
217,295,1002
217,296,436
217,297,657
217,304,367
217,305,421
217,307,282
217,309,345
217,311,337
217,312,617
217,319,135
217,324,1030
217,332,883
217,334,893
217,336,1113
217,342,814
217,346,745
217,348,688
217,352,343
217,356,811
217,357,369
217,358,294
217,366,383
217,368,224
217,374,897
217,379,625
217,382,1499
217,390,724
217,393,817
217,394,1291
217,396,862
217,397,404
217,398,667
217,400,844
217,415,214
217,417,35
217,418,592
217,419,919
217,420,822
217,423,142
217,425,1377
217,427,1048
217,429,569
217,434,324
217,438,86
217,441,489
217,445,770
217,449,659
217,457,288
217,458,577
217,463,743
217,464,1062
217,465,495
217,469,852
217,471,548
217,475,1354
217,477,239
217,479,518
217,483,511
217,487,617
217,494,618
217,495,385
217,496,1111
217,501,904
217,503,759
217,504,688
217,509,521
217,514,483
217,515,887
217,518,858
217,520,410
217,521,782
217,522,268
217,526,1087
217,529,252
217,532,978
217,534,542
217,536,1001
217,537,699
217,539,659
217,541,507
217,544,916
217,546,668
217,548,614
217,550,670
217,551,652
217,553,551
217,555,863
217,558,449
217,562,800
217,567,569
217,572,782
217,574,1024
217,575,813
217,576,44
217,577,225
217,580,173
217,582,525
217,583,1078
217,587,927
217,588,613
217,601,819
217,607,596
217,610,529
217,612,651
217,615,613
217,620,289
217,621,950
217,627,1010
217,628,1485
217,636,365
217,639,186
217,646,1069
217,648,1327
217,649,1701
217,652,85
217,654,919
217,655,222
217,658,860
217,659,938
217,664,1566
217,672,612
217,674,343
217,684,575
217,691,1185
217,692,846
217,694,219
217,701,233
217,702,99
217,703,801
217,707,1181
217,713,459
217,715,704
217,716,406
217,717,167
217,724,389
217,740,856
217,741,299
217,742,60
217,744,254
217,748,326
217,749,768
217,752,1225
217,754,1271
217,755,123
217,758,856
217,764,644
217,767,639
217,774,403
217,777,440
217,780,838
217,781,633
217,786,192
217,789,903
217,795,808
217,797,1036
217,798,900
217,799,975
217,800,947
217,803,740
217,804,311
217,806,716
217,812,836
217,818,687
217,819,816
217,820,784
217,821,1501
217,822,439
217,826,1474
217,830,1092
217,831,1545
217,835,790
217,836,785
217,838,377
217,842,1496
217,844,106
217,847,378
217,856,1317
217,860,699
217,864,935
217,866,259
217,867,941
217,871,269
217,875,163
217,876,981
217,884,635
217,885,558
217,890,127
217,891,415
217,894,1164
217,895,916
217,898,445
217,904,1118
217,905,721
217,907,349
217,909,447
217,910,703
217,912,317
217,917,733
217,924,720
217,935,999
217,939,841
217,940,1420
217,944,470
217,948,807
217,953,314
217,955,855
217,958,539
217,961,771
217,964,310
217,966,638
217,970,646
217,978,1348
217,980,1194
217,987,311
217,989,413
217,995,967
217,997,508
218,222,263
218,225,976
218,232,316
218,238,339
218,242,1240
218,243,608
218,248,21
218,257,360
218,262,453
218,275,121
218,279,1000
218,284,752
218,290,1172
218,291,1099
218,293,335
218,303,402
218,305,881
218,306,1014
218,308,589
218,330,533
218,331,208
218,346,1028
218,348,512
218,349,506
218,353,750
218,354,778
218,355,381
218,356,621
218,357,628
218,361,664
218,365,643
218,377,715
218,378,603
218,382,564
218,388,596
218,393,246
218,395,361
218,396,346
218,400,1086
218,402,409
218,403,590
218,405,821
218,411,577
218,415,708
218,419,1318
218,422,489
218,428,859
218,429,196
218,430,734
218,431,633
218,433,1007
218,447,654
218,451,253
218,453,155
218,457,401
218,459,615
218,462,377
218,468,1170
218,471,29
218,474,824
218,475,997
218,476,247
218,480,750
218,490,1008
218,497,569
218,501,938
218,502,422
218,507,341
218,508,757
218,509,1452
218,513,239
218,518,383
218,520,647
218,522,1152
218,523,781
218,532,552
218,534,365
218,536,404
218,539,759
218,541,523
218,543,692
218,546,342
218,548,707
218,550,1115
218,551,593
218,552,227
218,562,279
218,569,153
218,571,912
218,578,700
218,579,460
218,581,517
218,587,463
218,588,231
218,589,763
218,591,291
218,594,965
218,595,346
218,597,214
218,601,121
218,609,62
218,611,521
218,613,414
218,619,1199
218,620,461
218,624,639
218,627,864
218,630,185
218,642,560
218,643,826
218,647,235
218,649,965
218,659,888
218,661,972
218,665,732
218,666,654
218,669,102
218,670,574
218,673,347
218,679,1317
218,681,1038
218,682,846
218,693,422
218,694,638
218,703,256
218,704,882
218,707,536
218,712,823
218,715,580
218,720,754
218,721,467
218,722,749
218,723,144
218,724,808
218,725,707
218,730,805
218,734,50
218,740,466
218,749,237
218,751,1089
218,752,666
218,755,501
218,756,1301
218,758,1445
218,769,234
218,770,457
218,771,569
218,776,295
218,778,521
218,785,169
218,796,107
218,801,809
218,806,77
218,807,683
218,810,505
218,813,618
218,815,466
218,820,198
218,822,743
218,825,246
218,826,410
218,830,946
218,833,762
218,836,641
218,837,765
218,841,563
218,843,242
218,844,828
218,846,364
218,847,497
218,849,660
218,850,868
218,855,752
218,868,684
218,869,673
218,872,615
218,875,522
218,877,594
218,879,199
218,883,491
218,884,705
218,885,52
218,893,472
218,897,896
218,900,209
218,904,486
218,906,461
218,911,389
218,913,982
218,920,913
218,921,300
218,926,1355
218,928,462
218,931,678
218,935,426
218,936,137
218,942,830
218,948,288
218,950,1210
218,953,793
218,960,1480
218,963,392
218,966,124
218,972,243
218,976,175
218,981,622
218,983,759
218,987,977
218,995,705
218,996,567
218,998,942
219,220,144
219,222,180
219,224,302
219,226,451
219,227,1557
219,228,320
219,229,629
219,234,468
219,235,140
219,246,379
219,258,654
219,259,750
219,262,608
219,264,529
219,266,269
219,270,818
219,271,760
219,273,888
219,276,701
219,279,994
219,280,562
219,285,196
219,288,607
219,289,1266
219,290,903
219,291,639
219,294,1208
219,306,647
219,318,543
219,319,460
219,320,457
219,327,456
219,328,61
219,329,630
219,334,1268
219,335,500
219,339,423
219,341,780
219,342,1052
219,344,373
219,345,381
219,346,801
219,347,762
219,348,770
219,349,634
219,350,71
219,353,1251
219,354,575
219,359,464
219,364,269
219,365,993
219,367,877
219,368,225
219,370,682
219,373,547
219,377,830
219,379,858
219,381,580
219,383,117
219,389,697
219,392,267
219,394,970
219,395,269
219,398,541
219,403,281
219,410,190
219,415,919
219,416,732
219,417,343
219,419,1033
219,423,231
219,426,1056
219,430,392
219,437,1108
219,440,767
219,444,935
219,447,1037
219,452,1205
219,453,399
219,455,641
219,459,806
219,464,697
219,465,903
219,470,838
219,471,225
219,477,749
219,481,694
219,484,452
219,489,415
219,491,140
219,492,1229
219,493,598
219,499,280
219,502,102
219,506,471
219,507,561
219,508,727
219,510,255
219,512,1294
219,514,1157
219,521,95
219,522,729
219,529,238
219,530,353
219,533,292
219,535,322
219,541,475
219,542,50
219,544,272
219,546,417
219,547,414
219,549,854
219,556,371
219,557,223
219,558,31
219,560,383
219,563,409
219,567,730
219,570,595
219,585,67
219,592,494
219,595,321
219,597,182
219,600,62
219,602,1133
219,603,843
219,607,332
219,613,190
219,614,176
219,615,69
219,616,581
219,619,702
219,625,960
219,626,587
219,629,1196
219,630,93
219,631,948
219,632,661
219,635,461
219,636,413
219,638,461
219,640,1063
219,644,928
219,648,819
219,654,1294
219,661,601
219,662,366
219,666,1105
219,668,705
219,669,334
219,673,366
219,677,995
219,678,233
219,679,601
219,680,938
219,681,819
219,682,925
219,686,689
219,688,614
219,689,1037
219,690,91
219,691,635
219,698,66
219,699,789
219,702,411
219,704,386
219,708,490
219,714,754
219,717,417
219,718,799
219,724,643
219,726,260
219,730,963
219,735,655
219,746,638
219,747,705
219,748,367
219,751,1491
219,752,630
219,756,845
219,757,392
219,770,163
219,771,589
219,772,855
219,773,682
219,774,570
219,775,747
219,777,340
219,778,653
219,781,786
219,782,948
219,784,567
219,786,592
219,790,164
219,797,932
219,801,757
219,802,535
219,809,173
219,812,865
219,817,236
219,823,514
219,825,19
219,828,491
219,829,538
219,835,509
219,840,701
219,841,766
219,845,1025
219,847,557
219,849,1330
219,853,378
219,858,1122
219,860,730
219,862,184
219,871,199
219,872,1469
219,874,1311
219,876,1052
219,882,431
219,889,487
219,892,853
219,894,894
219,897,883
219,898,231
219,901,1268
219,907,88
219,919,465
219,921,419
219,924,395
219,925,814
219,928,632
219,930,784
219,931,532
219,932,625
219,938,158
219,945,1085
219,949,251
219,952,1015
219,961,1068
219,964,100
219,968,793
219,970,479
219,972,296
219,973,673
219,975,804
219,976,411
219,977,611
219,986,608
219,993,777
219,994,596
219,995,1220
219,999,209
220,222,108
220,225,695
220,226,764
220,229,637
220,235,63
220,241,860
220,243,940
220,246,482
220,247,865
220,253,155
220,254,1093
220,257,555
220,258,522
220,263,369
220,272,615
220,278,336
220,279,864
220,284,796
220,287,682
220,293,236
220,294,809
220,301,241
220,302,816
220,306,578
220,312,322
220,316,212
220,321,825
220,329,640
220,335,458
220,338,510
220,341,792
220,343,849
220,346,752
220,347,798
220,352,162
220,353,844
220,355,276
220,356,351
220,360,336
220,366,776
220,369,276
220,373,178
220,376,890
220,378,500
220,380,966
220,381,326
220,384,728
220,386,762
220,405,621
220,413,591
220,421,322
220,422,570
220,427,491
220,429,184
220,432,214
220,434,388
220,439,705
220,449,657
220,450,598
220,460,566
220,464,348
220,467,322
220,468,828
220,470,737
220,472,445
220,484,681
220,487,1205
220,490,670
220,493,488
220,494,225
220,495,1277
220,497,377
220,503,779
220,512,782
220,518,390
220,521,69
220,529,427
220,530,247
220,535,336
220,538,446
220,541,502
220,544,628
220,546,374
220,548,391
220,560,358
220,561,356
220,564,241
220,566,1070
220,568,359
220,581,391
220,582,609
220,584,22
220,592,573
220,595,426
220,599,764
220,601,269
220,603,792
220,604,694
220,605,428
220,607,179
220,614,430
220,616,822
220,618,340
220,620,564
220,625,782
220,628,476
220,638,581
220,639,441
220,643,710
220,644,572
220,646,474
220,648,1353
220,650,409
220,651,937
220,652,531
220,654,940
220,656,1170
220,660,415
220,661,455
220,665,632
220,683,785
220,690,86
220,701,234
220,709,456
220,710,518
220,712,707
220,714,752
220,715,503
220,717,548
220,721,272
220,724,720
220,725,737
220,728,627
220,729,360
220,731,384
220,733,441
220,734,152
220,735,689
220,738,448
220,742,482
220,744,442
220,745,333
220,746,444
220,748,388
220,751,1024
220,754,868
220,756,850
220,761,407
220,762,322
220,764,629
220,765,413
220,769,154
220,770,297
220,773,684
220,775,1120
220,779,543
220,791,554
220,800,314
220,802,307
220,805,844
220,808,802
220,809,312
220,811,411
220,813,531
220,816,597
220,819,633
220,820,312
220,822,536
220,823,406
220,831,797
220,835,436
220,837,679
220,844,650
220,846,351
220,847,402
220,853,412
220,855,286
220,857,447
220,866,908
220,867,631
220,870,211
220,877,293
220,881,43
220,893,318
220,897,835
220,898,170
220,904,376
220,906,357
220,907,253
220,909,717
220,910,322
220,917,122
220,918,1005
220,920,1100
220,926,1027
220,927,787
220,928,367
220,929,493
220,930,730
220,936,301
220,937,340
220,940,668
220,941,404
220,946,1288
220,948,368
220,949,191
220,950,1070
220,951,374
220,954,625
220,956,122
220,957,614
220,964,278
220,972,200
220,978,1075
220,983,549
220,988,844
220,992,549
220,993,925
220,995,820
221,225,544
221,226,595
221,231,419
221,232,1021
221,239,46
221,240,795
221,243,97
221,245,539
221,246,574
221,249,808
221,256,210
221,257,679
221,262,589
221,263,692
221,267,397
221,275,916
221,277,899
221,284,203
221,288,980
221,291,299
221,293,411
221,294,502
221,297,241
221,300,422
221,306,1275
221,307,929
221,309,1409
221,311,667
221,316,618
221,317,698
221,320,561
221,321,430
221,322,697
221,328,737
221,329,553
221,335,874
221,341,625
221,346,334
221,347,1108
221,348,449
221,350,775
221,363,1487
221,365,823
221,367,228
221,373,930
221,375,1305
221,378,829
221,381,968
221,382,326
221,387,1165
221,389,260
221,391,1087
221,392,1384
221,393,1313
221,394,128
221,397,598
221,399,389
221,402,972
221,404,1494
221,405,742
221,409,1144
221,412,238
221,416,296
221,423,815
221,430,1342
221,432,872
221,438,962
221,450,627
221,452,1711
221,455,804
221,456,236
221,464,557
221,466,1074
221,467,391
221,470,632
221,471,685
221,473,484
221,483,1151
221,484,499
221,485,684
221,504,558
221,507,976
221,513,1151
221,516,61
221,520,456
221,525,127
221,526,578
221,527,581
221,540,845
221,543,540
221,545,224
221,546,507
221,547,524
221,549,490
221,551,376
221,558,702
221,566,368
221,569,958
221,570,826
221,572,638
221,573,621
221,574,378
221,577,941
221,578,261
221,581,668
221,584,633
221,586,939
221,590,254
221,592,701
221,595,645
221,596,479
221,598,555
221,599,698
221,602,553
221,603,917
221,608,670
221,609,1264
221,612,211
221,613,842
221,615,783
221,618,1022
221,621,361
221,623,1112
221,625,368
221,628,664
221,630,680
221,632,147
221,634,278
221,637,809
221,640,193
221,642,522
221,643,423
221,648,266
221,653,479
221,657,212
221,658,220
221,660,457
221,664,603
221,666,345
221,670,724
221,672,815
221,673,425
221,676,685
221,679,820
221,680,126
221,684,556
221,685,335
221,686,934
221,687,965
221,688,851
221,689,783
221,694,599
221,695,623
221,697,772
221,698,1126
221,701,650
221,706,307
221,709,918
221,712,98
221,713,978
221,716,596
221,720,556
221,722,192
221,723,844
221,724,655
221,725,213
221,730,352
221,731,596
221,736,516
221,742,766
221,744,928
221,748,522
221,749,809
221,750,184
221,752,187
221,758,221
221,759,754
221,765,387
221,767,309
221,774,746
221,775,716
221,776,861
221,777,496
221,784,600
221,785,1126
221,786,1057
221,787,499
221,790,949
221,796,861
221,800,443
221,809,1121
221,814,280
221,821,326
221,824,177
221,826,444
221,827,489
221,831,332
221,843,1287
221,844,765
221,854,875
221,859,635
221,864,515
221,866,793
221,875,815
221,876,255
221,877,707
221,878,348
221,881,743
221,882,579
221,883,401
221,889,890
221,898,498
221,899,105
221,902,591
221,903,1126
221,904,344
221,910,397
221,913,569
221,915,793
221,917,670
221,923,663
221,925,563
221,929,938
221,930,1057
221,934,1314
221,935,942
221,936,862
221,943,1008
221,946,822
221,948,687
221,962,507
221,964,857
221,970,460
221,971,63
221,975,194
221,978,313
221,981,219
221,984,444
221,985,918
221,986,354
221,991,803
221,994,464
221,998,574
221,999,677
222,224,333
222,227,739
222,228,301
222,229,332
222,230,867
222,231,897
222,245,120
222,247,957
222,249,432
222,251,90
222,258,795
222,259,1022
222,263,238
222,272,589
222,273,875
222,281,366
222,284,992
222,285,292
222,286,635
222,290,1052
222,293,215
222,297,635
222,301,177
222,304,430
222,307,280
222,310,462
222,312,317
222,315,636
222,319,453
222,321,609
222,325,469
222,327,386
222,328,78
222,335,542
222,336,385
222,337,650
222,344,306
222,349,492
222,352,106
222,353,597
222,359,507
222,360,427
222,361,402
222,363,658
222,370,639
222,372,700
222,373,284
222,374,790
222,377,710
222,381,667
222,382,589
222,385,716
222,387,335
222,391,212
222,394,710
222,399,387
222,400,1118
222,408,632
222,409,188
222,411,965
222,417,530
222,420,849
222,421,215
222,422,246
222,424,309
222,425,741
222,426,1028
222,429,236
222,430,434
222,437,871
222,444,757
222,446,509
222,449,501
222,455,978
222,456,547
222,462,446
222,463,1344
222,473,1025
222,476,230
222,480,625
